calc_id,stock_code,company_name,metric_name,input_1,input_2,formula_or_logic,output_value,unit,calculation_required,calculation_replayed,linked_claim_id,notes
CALC-00470,02138.HK,医思健康,weighted_total_score,synergy_score=5.0; value_creation_score=9.0; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.37,points,No,No,CLM-CALC-00470,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00471,02146.HK,荣万家,weighted_total_score,synergy_score=5.0; value_creation_score=8.5; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.22,points,No,No,CLM-CALC-00471,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00472,02147.HK,正味集团,weighted_total_score,synergy_score=5.0; value_creation_score=9.0; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.37,points,No,No,CLM-CALC-00472,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00473,02150.HK,奈雪的茶,weighted_total_score,synergy_score=5.0; value_creation_score=7.5; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,5.92,points,No,No,CLM-CALC-00473,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00474,02153.HK,达丰设备,weighted_total_score,synergy_score=5.0; value_creation_score=6.0; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,5.47,points,No,No,CLM-CALC-00474,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00475,02168.HK,佳兆业美好,weighted_total_score,synergy_score=5.0; value_creation_score=9.0; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.37,points,No,No,CLM-CALC-00475,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00476,02170.HK,贝康医疗－Ｂ,weighted_total_score,synergy_score=5.0; value_creation_score=8.3; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.17,points,No,No,CLM-CALC-00476,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00477,02175.HK,中国通才教育,weighted_total_score,synergy_score=5.0; value_creation_score=6.0; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,5.47,points,No,No,CLM-CALC-00477,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00478,02177.HK,优趣汇控股,weighted_total_score,synergy_score=5.0; value_creation_score=8.3; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.17,points,No,No,CLM-CALC-00478,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00479,02195.HK,盈汇企业控股,weighted_total_score,synergy_score=5.0; value_creation_score=8.3; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.17,points,No,No,CLM-CALC-00479,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00480,02210.HK,京城佳业,weighted_total_score,synergy_score=5.0; value_creation_score=8.3; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.17,points,No,No,CLM-CALC-00480,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00481,02211.HK,大健康国际,weighted_total_score,synergy_score=5.0; value_creation_score=9.0; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.37,points,No,No,CLM-CALC-00481,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00482,02215.HK,德信服务集团,weighted_total_score,synergy_score=5.0; value_creation_score=8.3; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.17,points,No,No,CLM-CALC-00482,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00483,02216.HK,堃博医疗－Ｂ,weighted_total_score,synergy_score=5.0; value_creation_score=7.8; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.01,points,No,No,CLM-CALC-00483,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00484,02219.HK,朝聚眼科,weighted_total_score,synergy_score=5.0; value_creation_score=6.0; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,5.47,points,No,No,CLM-CALC-00484,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00485,02221.HK,创业集团控股,weighted_total_score,synergy_score=5.0; value_creation_score=8.3; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.17,points,No,No,CLM-CALC-00485,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00486,02222.HK,雷士国际,weighted_total_score,synergy_score=5.0; value_creation_score=9.0; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.37,points,No,No,CLM-CALC-00486,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00487,02223.HK,卡撒天娇,weighted_total_score,synergy_score=5.0; value_creation_score=7.5; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,5.92,points,No,No,CLM-CALC-00487,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00488,02230.HK,羚邦集团,weighted_total_score,synergy_score=5.0; value_creation_score=7.5; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,5.92,points,No,No,CLM-CALC-00488,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00489,02239.HK,国微控股,weighted_total_score,synergy_score=5.0; value_creation_score=7.0; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,5.77,points,No,No,CLM-CALC-00489,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00490,02246.HK,快狗打车,weighted_total_score,synergy_score=5.0; value_creation_score=7.5; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,5.92,points,No,No,CLM-CALC-00490,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00491,02251.HK,鹰瞳科技－Ｂ,weighted_total_score,synergy_score=5.0; value_creation_score=6.0; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,5.47,points,No,No,CLM-CALC-00491,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00492,02281.HK,兴泸水务,weighted_total_score,synergy_score=5.0; value_creation_score=8.5; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.22,points,No,No,CLM-CALC-00492,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00493,02286.HK,辰兴发展,weighted_total_score,synergy_score=5.0; value_creation_score=9.0; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.37,points,No,No,CLM-CALC-00493,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00494,02288.HK,宏基资本,weighted_total_score,synergy_score=5.0; value_creation_score=9.0; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.37,points,No,No,CLM-CALC-00494,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00495,02297.HK,润迈德－Ｂ,weighted_total_score,synergy_score=5.0; value_creation_score=7.5; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,5.92,points,No,No,CLM-CALC-00495,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
